DATE,NO,SI_NO,CLIENT_NAME,TOTAL_AMOUNT
2024-05-24,3984.0,374379.0,ELLE'S WRS RAW WATER DEEPWELL,3500.0
2024-05-24,3985.0,372580.0,WCC CRYSTAL CLEAR,500.0
2024-05-24,3986.0,370044.0,NUTREZA FOOD CORPORATION,850.0
2024-05-24,3987.0,374321.0,CGM & SAN WATER REFILLING STATION,3500.0
2024-05-24,,,MOISES PASIG COP,850.0
2024-05-24,,,DARIO PASIG COP,5500.0
2024-05-24,727948.0,368946.0,GOOD FOOD - GOOD MOOD INC,2100.0
2024-05-24,729746.0,366020.0,THE PREMIER DIALYSIS CENTER INC,1470.0
2024-05-24,730746.0,372782.0,SWEET FUSION MANILA INC,700.0
2024-05-24,730747.0,373811.0,WINTERFELL WATER REFILLING STATION,700.0
2024-05-24,730748.0,373885.0,KFC FOOD CORP,2100.0
2024-05-24,730749.0,373860.0,BEARS FOOD INC,600.0
2024-05-24,730750.0,373801.0,GOLDILOCKS BAKESHOP INC,600.0
2024-05-24,1834.0,373798.0,GOLDILOCKS BAKESHOP INC,600.0
2024-05-24,1835.0,373799.0,BEARS FOOD INC,600.0
2024-05-24,1836.0,373802.0,EMILIA AND SONS INC,700.0
2024-05-24,1837.0,372784.0,AMHIA SERIES NOVALICHES,600.0
2024-05-24,1838.0,372783.0,AMAIA,600.0
2024-05-24,1839.0,373808.0,SUSANO FOOD DISTRIBUTION CORP,700.0
2024-05-24,1840.0,373807.0,MINDANAO FOOD CORPORATION,700.0
2024-05-24,1841.0,374195.0,CTJ ASIA CORP,700.0
2024-05-24,1842.0,373804.0,CEBU OVEN MAGIC CORP,700.0
2024-05-24,1843.0,373788.0,MAX'S KITCHEN INC,1400.0
2024-05-24,1844.0,373790.0,SHAKEY'S PIZZA,1400.0
2024-05-24,1845.0,373792.0,BON CHON CHICKEN,700.0
2024-05-24,1846.0,373789.0,CLASSIC SAVORY,1400.0
2024-05-24,1847.0,373791.0,MANG INASAL,1400.0
2024-05-24,1848.0,373793.0,IENA ROSA FOOD CORP,700.0
2024-05-24,1849.0,373787.0,KFC FOOD CORP,2800.0
2024-05-24,1850.0,373795.0,GOLDILOCKS BAKESHOP INC,600.0
2024-05-24,4701.0,373586.0,FROST BROS ICE CO INC,3500.0
2024-05-24,4702.0,372578.0,ALL DAY SUPERMARKET,700.0
2024-05-24,4703.0,372578.0,ALL DAY SUPERMARKET,700.0
2024-05-24,4704.0,372577.0,KNOXPORT INC,2250.0
2024-05-24,4705.0,372575.0,SCOTTLAND FOOD GROUP CORP,700.0
2024-05-24,4706.0,372584.0,MAX'S RESTAURANT,1500.0
2024-05-24,4707.0,372576.0,COFFEE PROJECT,1050.0
2024-05-24,4708.0,372579.0,A14 FOOD GROUP INC,1500.0
2024-05-24,4709.0,372168.0,FANTASTE FOOD GROUP INC,2250.0
2024-05-24,4710.0,372583.0,COFFEE PROJECT,1050.0
2024-05-24,4711.0,372582.0,ALL DAY SUPERMARKET,350.0
2024-05-24,4712.0,372581.0,FRUITAS,350.0
2024-05-24,3688.0,371417.0,AQUA CRISP,500.0
2024-05-24,3689.0,371416.0,PURI - AGUA STATION,400.0
2024-05-24,3690.0,371415.0,AQUA DE JESUS,400.0
2024-05-24,3691.0,371419.0,AQUA ESM PURIFIED WS,500.0
2024-05-24,3692.0,371420.0,WATER MARKET,400.0
2024-05-24,3693.0,371429.0,JOSEPH'S WATERRIFIC WRS,500.0
2024-05-24,3694.0,371421.0,AQUA CIELITO,500.0
2024-05-24,3695.0,371426.0,ALEXA STEFFIE WRS,500.0
2024-05-24,3696.0,371427.0,ZELB WRS,500.0
2024-05-24,3697.0,371437.0,MARGELOU COURT HOTEL,500.0
2024-05-24,3698.0,371436.0,F.R ORTIZ PURIFIED DRINKING WATER,500.0
2024-05-24,3699.0,371422.0,RIGHT GEAR ENT.,500.0
2024-05-24,3700.0,371423.0,ABSOLUTE ZERO PURIFIED WRS,400.0
2024-05-24,3127.0,371053.0,PERI MEGA INC,700.0
2024-05-24,3128.0,371051.0,TENYA,700.0
2024-05-24,3129.0,370945.0,RACKS,350.0
2024-05-24,3130.0,371031.0,EARL OF SANDWICH,350.0
2024-05-24,3131.0,370943.0,FIRSTLEADS FOOD SERVICES INC,700.0
2024-05-24,3132.0,372424.0,ARMY NAVY BURGER INC,350.0
2024-05-24,3133.0,371052.0,YI FANG,700.0
2024-05-24,3134.0,370941.0,SUPER BOWL OF CHINA,1050.0
2024-05-24,3135.0,374025.0,AMARE LA CUCINA,700.0
2024-05-24,3136.0,371060.0,ASTONS SPECIALITIES,350.0
2024-05-24,3137.0,370947.0,SAMBOKOJIN,700.0
2024-05-24,3138.0,371049.0,CABALEN,700.0
2024-05-24,3139.0,371029.0,MOS BURGER,1050.0
2024-05-24,3140.0,370950.0,THE FRENCH BAKER,700.0
2024-05-24,3141.0,370952.0,THE BIG CHILL INC,350.0
2024-05-24,4452.0,366023.0,NEW ERA GENERAL HOSPITAL/FYM MEDICAL FOUNDATION,8000.0
2024-05-24,4453.0,373830.0,EEI CORPORATION SANDS RESIDENCE PROJECT,1700.0
2024-05-24,3332.0,371430.0,ZIPH PURIFIED DRINKING WS,500.0
2024-05-24,3333.0,371425.0,SPIRIT DROP WS,450.0
2024-05-24,3808.0,,ARLEAN WS,400.0
2024-05-24,3809.0,369078.0,ENGINE AND IRENE WRS,400.0
2024-05-24,3810.0,369064.0,WILVIC WS,400.0
2024-05-24,3811.0,374583.0,WILVIC WS,1000.0
2024-05-24,3812.0,373213.0,LIVING WATER,400.0
2024-05-24,3813.0,369081.0,WATER FOR LESS,400.0
2024-05-24,3814.0,373200.0,SPECIALTY RESTAURANTS INC,750.0
2024-05-24,3815.0,364848.0,JERIS WS,400.0
2024-05-24,3225.0,369292.0,IRIS DIALYSIS CENTER INC,1500.0
2024-05-24,4662.0,371718.0,SEA WRS,500.0
2024-05-24,4663.0,371704.0,SALIGAV PWRS,450.0
2024-05-24,4664.0,371709.0,PALMDALE HEIGHTS CONDOMINIUM CORP.,400.0
2024-05-24,4665.0,370440.0,PALMDALE HEIGHTS CONDOMINIUM CORP.,500.0
2024-05-24,4666.0,371701.0,RALPHMAE WRS,450.0
2024-05-24,4667.0,371699.0,PURECRYST RS,500.0
2024-05-24,4668.0,371702.0,JRR WRS,450.0
2024-05-24,4669.0,371692.0,MBF WRS,500.0
2024-05-24,4671.0,372942.0,BUCAG WRS,400.0
2024-05-24,4672.0,371693.0,RHEALUKE WRS,500.0
2024-05-24,4673.0,371700.0,TABAYAG WRS,500.0
2024-05-24,4674.0,371707.0,RCM MINERAL WATER,500.0
2024-05-24,4675.0,371698.0,JIG KATE WS,450.0
2024-05-24,4676.0,371697.0,PURE FLOW WS,450.0
2024-05-24,4677.0,366379.0,PURE FLOW WS,450.0
2024-05-24,4678.0,371687.0,HIGH PH,350.0
2024-05-24,4679.0,366373.0,PUREFACT WRS,500.0
2024-05-24,4680.0,369731.0,PUREFACT WRS,400.0
2024-05-24,4681.0,371931.0,OK WATER,500.0
2024-05-24,1413.0,372595.0,SCOTTLAND INC (BON CHON- CLEANFUEL),700.0
2024-05-24,1414.0,372589.0,7 ELEVEN FOOD STORE- PIONEER ST.,350.0
2024-05-24,1415.0,372593.0,SHAKEY'S PIZZA - PIONEER ST.,700.0
2024-05-24,1416.0,374243.0,MCDONALD'S PIONEER ST.,1050.0
2024-05-24,1417.0,372590.0,COMMONWEALTH FOODS INC/ FIBISCO,700.0
2024-05-24,1418.0,372591.0,COMMONWEALTH FOODS ( PHILFOOD RICOA DIVISION),700.0
2024-05-24,3785.0,373794.0,KHALEB,700.0
2024-05-24,3786.0,373796.0,ZAGU FOODS CORP,700.0
2024-05-24,3787.0,373797.0,"GOLDILOCKS BAKESHOP, INC",600.0
2024-05-24,3788.0,373803.0,NOVALICHES DISTRICT HOSPITAL,700.0
2024-05-24,2070.0,374280.0,METRO RIZAL DOCTORS HOSPITAL,1500.0
2024-05-24,2071.0,374279.0,THE MEDICAL CITY DIALYSIS UNIT,8000.0
2024-05-24,3227.0,369286.0,ST. MICHAEL AND ST. RAPHAEL DIALYSIS CENTER,1500.0
2024-05-24,3228.0,369248.0,GLOBAL MEDICAL CENTER OF LAGUNA INC,2000.0
2024-05-24,3229.0,,CALAMBA MEDICAL CENTER INC,14000.0
2024-05-25,4570.0,369641.0,DE VILLA WATER,400.0
2024-05-25,4571.0,369642.0,GREENWOODS WATER,450.0
2024-05-25,4572.0,369643.0,GREENWOODS MACH 2,450.0
2024-05-25,4573.0,369644.0,MB WATER,450.0
2024-05-25,4574.0,369645.0,YEAR LUCK FOOD & INDUSTRIAL INC,500.0
2024-05-25,4575.0,369646.0,BLEUVILLE WATER,450.0
2024-05-25,4576.0,369647.0,JLM WATER,450.0
2024-05-25,4577.0,369648.0,SEQUANA WATER,500.0
2024-05-25,4578.0,369649.0,WATER TERRACES PASIG,450.0
2024-05-25,4579.0,369650.0,AQUA SPIRIT,450.0
2024-05-25,4580.0,369651.0,AQUATIQUE SPRING,800.0
2024-05-25,4581.0,369652.0,AQUA SHAILET,450.0
2024-05-25,4582.0,369653.0,MILKY WAY,450.0
2024-05-25,4583.0,369654.0,AQUA CRISRRAINE,450.0
2024-05-25,4584.0,369655.0,VALDESCO 2000,450.0
2024-05-25,4585.0,369656.0,AQUA CKS,400.0
2024-05-25,4586.0,369657.0,LIVING WATER - PINAGBUHATAN,450.0
2024-05-25,4587.0,369658.0,JOCAR WATER,400.0
2024-05-25,4588.0,369659.0,SABATER HOSPITAL,500.0
2024-05-25,4589.0,369660.0,KERJEP WATER,450.0
2024-05-25,4590.0,369661.0,AQ LIQUE WATER,450.0
2024-05-25,4591.0,369662.0,ONE SOURCE,450.0
2024-05-25,4592.0,369663.0,CRUZETTE WATER,450.0
2024-05-25,4593.0,369664.0,JDLG WATER,400.0
2024-05-25,4594.0,369500.0,JED & CAYLE,1000.0
2024-05-27,727949.0,374298.0,LUZON RENAL CARE INC,10500.0
2024-05-27,727950.0,374601.0,JL-DIALMED DIALYSIS CENTER,1500.0
2024-05-27,,,MOISES PASIG COP,1050.0
2024-05-27,3738.0,371987.0,MCL'S GOLDEN PLATE,600.0
2024-05-27,3739.0,371946.0,"COMIDAS DE DULCINEA DE ILO-ILO, INC",500.0
2024-05-27,3740.0,371762.0,LUMIERE RESIDENCES,500.0
2024-05-27,3741.0,371729.0,NICE HOTEL PASIG,600.0
2024-05-27,3742.0,371770.0,ESTER DEE DENTAL,600.0
2024-05-27,3743.0,373876.0,THE REAL AMERICAN DOUGHNUT COMPANY INC,1200.0
2024-05-27,3744.0,371769.0,SILANTRO,600.0
2024-05-27,3745.0,371743.0,LIAS CAKE IN SEASON,600.0
2024-05-27,3746.0,371754.0,MAIN STREET RESTAURANT,600.0
2024-05-27,3747.0,371768.0,SAINT DYMPHNA PSYCHIATRIC CARE CENTER,600.0
2024-05-27,3748.0,371756.0,CHEF ARCHS LIME RESTAURANT,600.0
2024-05-27,3749.0,371736.0,"THE CHICKEN FACTORY, INC",600.0
2024-05-27,3750.0,371745.0,GREAT ORIENTAL DIMSUM HOUSE,600.0
2024-05-27,4068.0,370165.0,QC NEW HOPE DIALYSIS CENTER INC,1500.0
2024-05-27,4069.0,370112.0,QUALIMED HEALTH NETWORK,2000.0
2024-05-27,3374.0,371740.0,TEABROS CORP,1150.0
2024-05-27,3375.0,371461.0,THE FRENCH BAKER - PIONEER,900.0
2024-05-27,3376.0,373347.0,PIONEER CENTRE INC,650.0
2024-05-27,3377.0,371742.0,TAKASHI JAPANESE RESTAURANT,450.0
2024-05-27,3378.0,371765.0,CREPEMAN CAFÉ,600.0
2024-05-27,3379.0,371751.0,THAIDARA RESTAURANT,500.0
2024-05-27,3380.0,371766.0,OKS MANOK BACOLOD INASAL,450.0
2024-05-27,3381.0,371758.0,SIAL THAI BARBEQUE BUFFET & SPROUTS BEAN,600.0
2024-05-27,3382.0,371750.0,TOK-YU SUSHI BAR JAPANESE RESTAURANT,500.0
2024-05-27,3383.0,371738.0,GRILLANGI INC,450.0
2024-05-27,3384.0,,UCC UESHIMA COFFEE PHILIPPINES INC,750.0
2024-05-27,3385.0,371748.0,BAKEMASTER HOUSE CORP,500.0
2024-05-27,3386.0,371749.0,AJINOCHINMI COMPANY INC,500.0
2024-05-27,3387.0,371752.0,CANDY MAKER INC,500.0
2024-05-27,3388.0,371733.0,THE TWO SEVEN RESIDENCES,500.0
2024-05-27,3389.0,371734.0,THE FIFTH AT RAFAEL CONDOMINIUM,500.0
2024-05-27,3390.0,371757.0,GLOBAL ICE FOOD CORPORATION/FRENCH BAKER,500.0
2024-05-27,3391.0,371739.0,SYNERG8,600.0
2024-05-27,3392.0,371759.0,BUNSIK KOREAN FOOD STORE,600.0
2024-05-27,3393.0,371764.0,TAPA KING INC PIONEER ST.,500.0
2024-05-27,1638.0,373482.0,DPP RETAIL INC./DOMINO'S PIZZA,900.0
2024-05-27,1639.0,373481.0,VILLANUEVA WS,550.0
2024-05-27,1640.0,373473.0,AQUA SERV WRS,550.0
2024-05-27,1641.0,373486.0,BURABOD WRS,550.0
2024-05-27,1642.0,,AQUA MALLO RS,2550.0
2024-05-27,4454.0,,UERMMMCI,7000.0
2024-05-27,4455.0,,UERMMMCI,7000.0
2024-05-27,2446.0,372134.0,ZENORI CORP,600.0
2024-05-27,4351.0,373024.0,FORTUNE WATER HAUZ,350.0
2024-05-27,4951.0,372497.0,ALLEN IVERSON INDON WRS,350.0
2024-05-27,4952.0,372546.0,M & G WRS,350.0
2024-05-27,4953.0,372501.0,AQUA PIA,350.0
2024-05-27,4954.0,372493.0,AQUA AFA MARINE,350.0
2024-05-27,4955.0,374109.0,YADA CHAN,1050.0
2024-05-27,4956.0,372528.0,AQUA VITA,350.0
2024-05-27,4957.0,372532.0,PRINCESS PURIFIED,350.0
2024-05-27,4958.0,372551.0,BSR PURIFIED,350.0
2024-05-27,4959.0,372537.0,LMNM REFILLING,350.0
2024-05-27,4960.0,372513.0,AIILECZ WRS,350.0
2024-05-27,4961.0,372500.0,AQUA JAS WRS,350.0
2024-05-27,4962.0,370779.0,MARKASSEY WS,550.0
2024-05-27,4963.0,370780.0,COLEEN WRS,550.0
2024-05-27,4964.0,370781.0,AQUA PREMERUZ,550.0
2024-05-27,4965.0,370783.0,MODERN TASTE,550.0
2024-05-27,4966.0,370785.0,JANE WS,550.0
2024-05-27,4967.0,370790.0,NAG WS,550.0
2024-05-27,4032.0,370180.0,OSPITAL NG PARAÑAQUE DISTRICT II,2500.0
2024-05-27,4801.0,370989.0,HOBING,350.0
2024-05-27,4802.0,370973.0,SERENITEA,1050.0
2024-05-27,4803.0,371064.0,TERABITE FOOD CORPORATION,350.0
2024-05-27,4804.0,371054.0,POR'QUE,700.0
2024-05-27,4805.0,370938.0,NORISUSHI INC.,350.0
2024-05-27,4806.0,371062.0,BALL KATSU,350.0
2024-05-27,4807.0,370940.0,FRANKIE'S,350.0
2024-05-27,4808.0,370939.0,TEXAN MEXICAN FOOD AND BEVERAGE INC.,350.0
2024-05-27,4809.0,371063.0,MYUNG JANG,350.0
2024-05-27,4810.0,370974.0,PA NORD FOOD VENTURES INC.,1050.0
2024-05-27,4811.0,370944.0,SATCHMI,700.0
2024-05-27,4812.0,370988.0,FIRSTLEADS FOOD SERVICES INC.,700.0
2024-05-27,4813.0,370982.0,LOWBROW FOOD MANAGEMENT CORP.,700.0
2024-05-27,4814.0,370926.0,KR GLOBAL GOOD CORP.,1500.0
2024-05-27,4815.0,370977.0,OHACHI,1050.0
2024-05-27,4816.0,370983.0,ROKU GROUP INC.,350.0
2024-05-27,4817.0,370967.0,ABE,700.0
2024-05-27,4818.0,370978.0,LUGANG CAFÉ,350.0
2024-05-27,4819.0,370975.0,TUAN TUAN,350.0
2024-05-27,4820.0,371034.0,SPECIALTY FOOD RETAILERS INC.,700.0
2024-05-27,4821.0,374048.0,CONCETTI GLOBALI INC.,350.0
2024-05-27,4822.0,370925.0,BVCUISINE INC.,750.0
2024-05-27,4823.0,371033.0,SHAKE SHACK,1050.0
2024-05-27,4824.0,370996.0,LITTLE FLOUR CAFÉ,1050.0
2024-05-27,4825.0,370924.0,GLOBAL DIMSUM FOOD CORP,1500.0
2024-05-27,4826.0,370935.0,BVCUISINE INC.,1500.0
2024-05-27,4827.0,370962.0,THE FRENCH BAKER,700.0
2024-05-27,4828.0,370963.0,THE FRENCH BAKER,350.0
2024-05-27,4829.0,370919.0,THE REAL AMERICAN DOUGHNUT COMPANY INC.,750.0
2024-05-27,4830.0,371058.0,IKKORYU FUKUOKA RAMEN,700.0
2024-05-27,3407.0,373302.0,BLUE WATER REFILLING STATION,250.0
2024-05-27,3408.0,373303.0,AQUA SERV,250.0
2024-05-27,3409.0,373291.0,THE MANSION,270.0
2024-05-27,3410.0,372845.0,AQUA SPARKLING,250.0
2024-05-27,3411.0,372846.0,AMORE WRS,270.0
2024-05-27,3412.0,372824.0,AQUA SERV GALAS,600.0
2024-05-27,3413.0,373292.0,AQUA LENMAR,300.0
2024-05-27,3414.0,373304.0,AQUA DE LEGARDA,300.0
2024-05-27,3415.0,373311.0,WATER MARKET BACOOD,250.0
2024-05-27,3416.0,374131.0,ZACHARY'S PHARMACY,700.0
2024-05-27,3417.0,372836.0,NATIONAL PRINTING MULTIPURPOSE COOPERATIVE,700.0
2024-05-27,3418.0,374005.0,EST NAMNAM,550.0
2024-05-27,3419.0,373109.0,ZENA ROSA FOOD CORP. (TURKS SHAWARMA),700.0
2024-05-27,3539.0,372991.0,AQUA BOY WRS,300.0
2024-05-27,3540.0,373515.0,FLOWING WATERS,350.0
2024-05-27,3541.0,373523.0,REYNALINE WRS,350.0
2024-05-27,3542.0,373514.0,DAY DEW WS,350.0
2024-05-27,3543.0,373521.0,HYDRO BOJUN,350.0
2024-05-27,3544.0,373541.0,RC PURIFIED,350.0
2024-05-27,3545.0,373545.0,TEEJAY'S,350.0
2024-05-27,3546.0,374669.0,BCDRIP WRS,350.0
2024-05-27,3547.0,372989.0,HYDROGEN 1,350.0
2024-05-27,3548.0,372990.0,ABBYLICIOUS PW,350.0
2024-05-27,3549.0,373021.0,AQUA ELLIE,350.0
2024-05-27,3550.0,372988.0,AQUA SEASON,350.0
2024-05-27,3462.0,365959.0,RIZAL DIALYSIS & WELLNESS CENTER OPC,1800.0
2024-05-27,3463.0,370102.0,NEPHROMED ASIA DIALYSIS CENTER,1500.0
2024-05-27,3464.0,370097.0,CARLOS MEDICAL & MATERNITY CLINIC INC,1800.0
2024-05-27,3465.0,372159.0,FATIMA UNIVERSITY MEDICAL CENTER,2000.0
2024-05-27,731291.0,370688.0,KING BEE CHINESE FOOD CORP,550.0
2024-05-27,731292.0,,Z - KOOL WATER REFILLING STATION,1100.0
2024-05-27,731293.0,370761.0,UNO SIETE PURIFIED WATER STATION,550.0
2024-05-27,731294.0,372169.0,LETS GO H20 WRS,550.0
2024-05-27,731295.0,374073.0,PUREGOLD PRICE CLUB JR. GOV DRIVE,550.0
2024-05-28,4070.0,370122.0,REGALADO KIDNEY CARE CENTER INC,8000.0
2024-05-28,,,ALBERTO PASIG COP,50.0
2024-05-28,4713.0,372505.0,TOOBIGAN WS,350.0
2024-05-28,4714.0,372525.0,SEVEN LAKES,350.0
2024-05-28,4715.0,372460.0,MIRIAM'S WRS,350.0
2024-05-28,4716.0,372458.0,FOREST MIST,350.0
2024-05-28,4717.0,374287.0,RC CAYETANO ENT.,350.0
2024-05-28,4751.0,370948.0,PPI HOLDINGS INC.,700.0
2024-05-28,4752.0,371006.0,PPI HOLDINGS INC.,700.0
2024-05-28,4753.0,374174.0,BUFFALO WINGS N' THINGS,350.0
2024-05-28,4754.0,371045.0,HERSVIL FOODS CORP,350.0
2024-05-28,4755.0,371069.0,TAYOYADON,350.0
2024-05-28,4756.0,371038.0,SIZZLING PLATE,350.0
2024-05-28,4757.0,371027.0,HARVESTERS VEGETARIAN,350.0
2024-05-28,4758.0,370999.0,PA FORT FOOD VENTURES INC.,350.0
2024-05-28,4759.0,371008.0,HOT STAR,700.0
2024-05-28,4760.0,371066.0,DENNIS THE GRILL BOY,350.0
2024-05-28,4761.0,371042.0,AN TONG BALBAL FOOD TRADING CORP.,350.0
2024-05-28,4762.0,371001.0,KIPP'S CHICKEN,700.0
2024-05-28,4763.0,371041.0,GOTO KING,350.0
2024-05-28,4764.0,371000.0,MR KIMBOB,700.0
2024-05-28,4765.0,370998.0,LYDIAS LECHON,350.0
2024-05-28,4766.0,371036.0,RBQ FOOD SPECIALISTS INC.,700.0
2024-05-28,4767.0,370997.0,DAVAO TUNA GRILL,700.0
2024-05-28,4768.0,371040.0,PEPA WINGS,350.0
2024-05-28,4769.0,374173.0,TENCAR CORPORATION,350.0
2024-05-28,4770.0,372135.0,UMING FOOD AND BEVERAGE TRADING,350.0
2024-05-28,1400.0,374609.0,WATER ESSENCE,250.0
2024-05-28,3988.0,374184.0,PMMGMPC HEMODIALYSIS UNIT,2400.0
2024-05-28,3989.0,374185.0,ADVENTIST HOSPITAL PALAWAN,2400.0
2024-05-28,3990.0,374186.0,ADVENTIST DIALYSIS CENTER,2400.0
2024-05-28,3991.0,374187.0,PADRE PIO MEDICAL & SURGICAL ASSOCIATES INC,2400.0
2024-05-28,3992.0,374188.0,ACE MEDICAL CENTER PALAWAN HEMODIALYSIS,2400.0
2024-05-28,3993.0,374189.0,PUERTO PRINSESA MEDICAL CARE GROUP,2400.0
2024-05-28,3994.0,374323.0,BUNTING FARM,4000.0
2024-05-28,3995.0,370153.0,LOVING MOTHER DIAGNOSTIC AND DIALYSIS CENTER,1500.0
2024-05-28,3996.0,372944.0,ARCHANGEL RAPHAEL DIALYSIS CENTER,9500.0
2024-05-28,3997.0,374610.0,PENTE-GONIA ASIA CORP,2100.0
2024-05-28,3998.0,374614.0,ONE ROMBLON DIALYSIS CENTER,2100.0
2024-05-28,4307.0,373216.0,L'EAU SUITE,500.0
2024-05-28,4308.0,373229.0,DMC PWS,500.0
2024-05-28,2119.0,240508907.0,CARSIGMA DISTRICT HOSPITAL,3000.0
2024-05-28,2120.0,,MAXIMO HEALTH SOLUTIONS INC,4000.0
2024-05-28,2121.0,374000.0,GCP18 WRS,500.0
2024-05-28,2122.0,374024.0,LG BROTHERS WS,500.0
2024-05-28,2123.0,374297.0,FRESH N FAMOUS,1000.0
2024-05-28,2124.0,,MILLEX EVENTS PLACE RENTAL,3500.0
2024-05-28,2125.0,372895.0,LIVING WATER,500.0
2024-05-28,2126.0,374023.0,CELKHI,500.0
2024-05-28,2127.0,240508902.0,NEW CHOICE MART INC,500.0
2024-05-28,3817.0,373335.0,EEI CORPORATION,700.0
2024-05-28,3818.0,373321.0,AGUA VICTORIA,250.0
2024-05-28,3819.0,373340.0,AQUA 8,500.0
2024-05-28,3820.0,,BDO UNIBANK,14300.0
2024-05-28,3821.0,373332.0,MIB WATER STATION,500.0
2024-05-28,3822.0,373330.0,DM3J WPS,500.0
2024-05-28,3823.0,373329.0,HOPE WATER STATION,500.0
2024-05-28,3824.0,373326.0,ANGELIQUE WRS,300.0
2024-05-28,3825.0,373328.0,AGUA KRISTA,300.0
2024-05-28,3826.0,373325.0,COCO ICHIBANYA,500.0
2024-05-28,3827.0,373338.0,JAPAN BAKING INC.,600.0
2024-05-28,3828.0,373336.0,AMBER RESTAURANT CATERING & FOOD DELIVERY CORP.,1200.0
2024-05-28,3829.0,373339.0,ZL36 PWS,500.0
2024-05-28,3830.0,373333.0,WATER MARKET PACO,750.0
2024-05-28,3831.0,373318.0,AQUAQUINO,500.0
2024-05-28,3832.0,373320.0,KLEAR OOZE WATER STATION,1000.0
2024-05-28,3833.0,373161.0,BIGGEST BADDEST WINGS INC.,700.0
2024-05-28,4902.0,371941.0,HANSBURY INC.,600.0
2024-05-28,4903.0,371953.0,SAA HEALTH CARE,600.0
2024-05-28,4905.0,374171.0,ELIANA G. GOOD CORP,1200.0
2024-05-28,4906.0,369902.0,AQUA ROB,900.0
2024-05-28,4907.0,369224.0,JFE TECHNO MANILA INC,1500.0
2024-05-28,4908.0,371919.0,P.A EXPRESS FOOD VENTURES INC,600.0
2024-05-28,3628.0,,BROCKTON CORPORATION,16000.0
2024-05-28,4682.0,369351.0,SPEEDEE CATERING SERVICES,2100.0
2024-05-28,4683.0,366183.0,ASIAN FASTFOOD CORP,1800.0
2024-05-28,2766.0,373178.0,AQUA MIA WATER REFILLING STATION,550.0
2024-05-28,2767.0,373180.0,DENMIL WATER REFILLING STATION LIVING WATER,550.0
2024-05-28,2768.0,373182.0,WEST MOUNTAIN WATER REFILLING STATION,500.0
2024-05-28,2769.0,373177.0,PRISTONE TALE WATER REFILLING STATION,550.0
2024-05-28,2770.0,373185.0,JACK WATER REFILLING STATION,550.0
2024-05-28,2771.0,373184.0,PURE WELL WATER STATION,550.0
2024-05-28,2772.0,373176.0,RENAMERL SPRING WATER STATION,550.0
2024-05-28,2773.0,373166.0,AQUA LILY WATER REFILLING STATION,550.0
2024-05-28,2774.0,373165.0,JOHN GIL WATER REFILLING STATION,550.0
2024-05-28,1419.0,371867.0,TGI FRIDAYS ESTANCIA,1200.0
2024-05-28,1420.0,371866.0,ZENARI CORP/ MAZENDO,600.0
2024-05-28,1421.0,374008.0,ROTI SHOP,600.0
2024-05-28,1422.0,371853.0,UM SUPER FOODS CORP,600.0
2024-05-28,1423.0,371967.0,TAKAMURA SUSHI AND RAMEN JAPANESE RESTAURANT,600.0
2024-05-28,1424.0,240508913.0,JAMBA JUICE ( BAJAM FRUIT DRINKS STATION),400.0
2024-05-28,1425.0,366129.0,MCDONALD'S - SANDOVAL (MACHANJO CORPORATION),2100.0
2024-05-28,1426.0,240508914.0,GRILL QUEEN/ CRISTENE CANLAS,700.0
2024-05-28,2072.0,373553.0,AQUA VINA,500.0
2024-05-28,4976.0,,MEDICAL DOCTOS INC,76600.0
2024-05-29,4071.0,372981.0,SALONGA DE KEYZEA,500.0
2024-05-29,4072.0,372980.0,WLR WRS,500.0
2024-05-29,4073.0,372983.0,DABEMED CORPORATION,500.0
2024-05-29,4074.0,374295.0,SIMPLICITY MINISTOP,700.0
2024-05-29,,,MOISES PASIG COP,1050.0
2024-05-29,,,MAILING FEE,100.0
2024-05-29,,,PASIG COP,50.0
2024-05-29,1643.0,,MACREST CONSUMER GOODS INC,3050.0
2024-05-29,1644.0,363852.0,ADAM'S WELL,550.0
2024-05-29,1645.0,,A.D.O AQUA DAVE,2550.0
2024-05-29,1647.0,370717.0,WINSON WRS,550.0
2024-05-29,1648.0,370760.0,QUALIPURE LANCE EDWARD WRS,550.0
2024-05-29,3142.0,374230.0,AQUA CALATRAVA,700.0
2024-05-29,3143.0,374231.0,BALAI AZINAN,700.0
2024-05-29,3144.0,374232.0,TRIPLE A,700.0
2024-05-29,3145.0,374233.0,JM WATER STATION,700.0
2024-05-29,3146.0,374234.0,5 BROTHERS,700.0
2024-05-29,3147.0,374235.0,AQUA LARIYAH WATER STATION,700.0
2024-05-29,3148.0,374236.0,SRA,700.0
2024-05-29,3149.0,374237.0,AQUA CARE REFILLING STATION,4700.0
2024-05-29,3150.0,374238.0,LA CREW GASTRO HUB L-3,4700.0
2024-05-29,4456.0,,HALI BEACH DEEPWELL L-3,4700.0
2024-05-29,4457.0,374391.0,AQUA PURE WRS,700.0
2024-05-29,4458.0,374392.0,MR. JOVIC BARADAS L-3,700.0
2024-05-29,4459.0,374393.0,AQUA PROGRESO PDW,700.0
2024-05-29,4460.0,374394.0,AQUA DUBAI,700.0
2024-05-29,4461.0,374395.0,MONIC WRS L-3,700.0
2024-05-29,4462.0,374396.0,IC WRS,700.0
2024-05-29,4463.0,374397.0,MUNICIPAL GOVERNMENT OF ODIONGAN L-3,700.0
